51.527326,-0.136052
51.522264,-0.114079
51.519435,-0.119123
51.51908,-0.124678
51.528833,-0.13225
51.52728,-0.118295
51.513821,-0.107927
51.523518,-0.143613
51.513735,-0.193487
51.529154,-0.093421
51.529537,-0.083353
51.524696,-0.084439
51.515231,-0.07015
51.534123,-0.129386
51.501737,-0.18498
51.491593,-0.192369
51.497387,-0.197245
51.526377,-0.07813
51.52127,-0.075578
51.520955,-0.083493
51.530991,-0.093903
51.52026,-0.157183
51.510736,-0.144165
51.522511,-0.162298
51.507131,-0.06691
51.523344,-0.183846
51.512484,-0.099141
51.507069,-0.145904
51.528673,-0.087459
51.526717,-0.104298
51.522954,-0.094934
51.509992,-0.143495
51.521747,-0.094475
51.517075,-0.086685
51.520583,-0.154701
51.523346,-0.120202
51.524526,-0.079248
51.526448,-0.17219
51.497382,-0.089446
51.490757,-0.106323
51.53089,-0.089782
51.509462,-0.124749
51.51795,-0.108657
51.518825,-0.108028
51.520596,-0.116688
51.526236,-0.134407
51.53136,-0.117069
51.515418,-0.09885
51.52352,-0.10834
51.52548,-0.089659
51.485917,-0.124469
51.532199,-0.10548
51.525595,-0.144083
51.523418,-0.124121
51.524868,-0.099489
51.511726,-0.113855
51.500693,-0.102091
51.520253,-0.141327
51.514274,-0.111257
51.509639,-0.13151
51.515937,-0.111778
51.504942,-0.115533
51.511084,-0.197524
51.511756,-0.119643
51.533319,-0.111781
51.514441,-0.087587
51.508103,-0.126021
51.536922,-0.150181
51.528246,-0.101026
51.488023,-0.166878
51.500139,-0.113936
51.51217,-0.150481
51.51196,-0.142783
51.501715,-0.179854
51.529423,-0.097122
51.486965,-0.116625
51.494591,-0.134234
51.506767,-0.123702
51.461388,-0.139221
51.494412,-0.173881
51.520994,-0.139016
51.516226,-0.124826
51.497829,-0.13544
51.496753,-0.138733
51.503919,-0.113426
51.536264,-0.133952
51.529121,-0.171185
51.519572,-0.13214
51.530344,-0.100168
51.510919,-0.151126
51.517372,-0.164207
51.500241,-0.15934
51.520205,-0.174593
51.49775,-0.10988
51.515208,-0.117863
51.504027,-0.113864
51.501945,-0.194392
51.491884,-0.125674
51.505354,-0.113656
51.495592,-0.179077
51.514311,-0.200838
51.506864,-0.150666
51.51953,-0.135777
51.509351,-0.147449
51.513103,-0.131213
51.496481,-0.192404
51.513527,-0.13011
51.493699,-0.121394
51.510701,-0.121723
51.51013,-0.155757
51.521776,-0.068856
51.510662,-0.142345
51.499428,-0.179702
51.517334,-0.103604
51.524826,-0.176268
51.51809,-0.163609
51.51348,-0.17977
51.502319,-0.200742
51.522617,-0.071653
51.517703,-0.154106
51.528187,-0.075375
51.522892,-0.171681
51.516892,-0.158249
51.502042,-0.1844
51.494185,-0.18267
51.520009,-0.083935
51.493146,-0.099828
51.519968,-0.169774
51.499169,-0.055846
51.488105,-0.110121
51.485821,-0.149004
51.504043,-0.105312
51.504044,-0.104778
51.494561,-0.153933
51.490491,-0.149186
51.493072,-0.129925
51.51397,-0.09294
51.499917,-0.174554
51.48902,-0.17524
51.534474,-0.122203
51.496468,-0.173796
51.536392,-0.112721
51.539083,-0.070329
51.536654,-0.07023
51.476964,-0.174347
51.472876,-0.176267
51.528681,-0.06555
51.515059,-0.105344
51.45682,-0.202802
51.459715,-0.212145
51.502153,-0.083632
51.490217,-0.215087
51.46161,-0.216145
51.463211,-0.21555
51.474392,-0.163347
51.483356,-0.216305
51.518541,-0.034903
51.541007,-0.14326
51.473116,-0.137235
51.51563,-0.049067
51.515427,-0.023565
51.536585,-0.075885
51.535716,-0.060291
51.536424,-0.054162
51.487244,-0.205279
51.536039,-0.026262
51.524583,-0.058631
51.46822,-0.190346
51.457991,-0.184806
51.491327,-0.096518
51.47505,-0.150908
51.475698,-0.205876
51.461999,-0.20624
51.478939,-0.208485
51.492084,-0.229116
51.477276,-0.18921
51.506304,-0.087262
51.505426,-0.150817
51.462305,-0.175407
51.464894,-0.173029
51.50659,-0.216104
51.479932,-0.194116
51.475142,-0.187278
51.481765,-0.185273
51.510928,-0.214594
51.512981,-0.219486
51.515108,-0.208565
51.460792,-0.212607
51.467454,-0.172293
51.478169,-0.182435
51.479573,-0.179038
51.487964,-0.161765
51.537277,-0.079201
51.539328,-0.074284
51.471095,-0.15785
51.516128,-0.120909
51.5129,-0.214762
51.485121,-0.174971
51.475153,-0.159169
51.487958,-0.187404
51.51787,-0.201005
51.524561,-0.165668
51.483217,-0.21186
51.500703,-0.129698
51.520597,-0.032566
51.462392,-0.168292
51.467601,-0.206827
51.457529,-0.192165
51.457059,-0.200806
51.461343,-0.159322
51.473611,-0.191803
51.491026,-0.209121
51.509224,-0.216016
51.472509,-0.122831
51.511891,-0.107349
51.470131,-0.20464
51.496664,-0.223868
51.460333,-0.167029
51.461923,-0.165297
51.514449,-0.077178
51.474665,-0.183165
51.500401,-0.195455
51.514746,-0.165164
51.527842,-0.108068
51.491615,-0.186753
51.491211,-0.173715
51.50486,-0.113001
51.512582,-0.115057
51.521668,-0.079608
51.517919,-0.188098
51.49616,-0.140947
51.489856,-0.141923
51.512911,-0.153645
51.499412,-0.152317
51.522029,-0.165842
51.482362,-0.136123
51.520715,-0.145211
51.488057,-0.140741
51.517335,-0.17581
51.492479,-0.178433
51.516517,-0.164393
51.531666,-0.109914
51.489975,-0.132845
51.503117,-0.15352
51.512515,-0.133201
51.505817,-0.100186
51.504627,-0.091773
51.507244,-0.106237
51.503688,-0.098497
51.505569,-0.111606
51.510484,-0.082989
51.514924,-0.066078
51.522596,-0.161113
51.512363,-0.069542
51.518218,-0.100791
51.526599,-0.112432
51.518154,-0.062697
51.501352,-0.153194
51.525051,-0.166304
51.516814,-0.151926
51.494645,-0.158105
51.506584,-0.199004
51.50274,-0.149569
51.526838,-0.130504
51.519069,-0.088285
51.490945,-0.18119
51.516154,-0.082422
51.489716,-0.170194
51.490163,-0.190393
51.490664,-0.166485
51.494816,-0.130458
51.502757,-0.155349
51.491484,-0.09022
51.51031,-0.187402
51.509353,-0.196422
51.508446,-0.131961
51.528915,-0.11548
51.507424,-0.134621
51.506543,-0.123179
51.506692,-0.103137
51.493967,-0.178732
51.51501,-0.112753
51.50777,-0.130699
51.534504,-0.106992
51.495718,-0.110889
51.51838,-0.073438
51.509786,-0.068161
51.523353,-0.175116
51.524438,-0.138019
51.505459,-0.105692
51.522008,-0.151359
51.490962,-0.139625
51.516118,-0.128585
51.485357,-0.142207
51.522853,-0.099994
51.530529,-0.167515
51.506451,-0.170279
51.498597,-0.096191
51.489932,-0.162727
51.518908,-0.079249
51.504636,-0.116542
51.526041,-0.047218
51.534137,-0.037366
51.525941,-0.036017
51.51549,-0.013475
51.511654,-0.179668
51.496927,-0.2135
51.503143,-0.008428
51.503802,-0.215808
51.507326,-0.145827
51.486892,-0.170983
51.508896,-0.012413
51.530326,-0.042744
51.50357,-0.020068
51.528222,-0.069743
51.531864,-0.066035
51.537349,-0.147154
51.53385,-0.06992
51.51793,-0.067937
51.508981,-0.00699
51.531091,-0.075901
51.528302,-0.144466
51.506613,-0.142844
51.514115,-0.033828
51.509591,-0.204666
51.526153,-0.102208
51.539957,-0.145246
51.517428,-0.107987
51.509474,-0.002275
51.498386,-0.107913
51.49605,-0.104193
51.521564,-0.039264
51.505772,-0.01646
51.511542,-0.056667
51.535678,-0.062546
51.513548,-0.005659
51.502661,-0.021596
51.51601,-0.0985
51.493978,-0.127554
51.501391,-0.205991
51.511624,-0.205921
51.518369,-0.043371
51.51746,-0.12335
51.499286,-0.009152
51.509943,-0.117619
51.521905,-0.063386
51.509158,-0.224103
51.51616,-0.18697
51.53213,-0.08299
51.503083,-0.017676
51.506256,-0.218337
51.539099,-0.141728
51.485587,-0.18119
51.53356,-0.09315
51.497304,-0.022793
51.528869,-0.047548
51.527607,-0.057133
51.511246,-0.093051
51.486929,-0.102996
51.519167,-0.147983
51.49764,-0.125972
51.51244,-0.19096
51.490645,-0.014582
51.50964,-0.08497
51.52959,-0.0801
51.487196,-0.179369
51.53256,-0.16862
51.506093,-0.224223
51.5171,-0.18377
51.531066,-0.11934
51.513875,-0.117774
51.493267,-0.21985
51.472817,-0.199783
51.473471,-0.20782
51.494499,-0.228188
51.485743,-0.223616
51.481747,-0.124642
51.514767,-0.225787
51.472993,-0.133972
51.477839,-0.116493
51.538792,-0.138535
51.504199,-0.210941
51.468814,-0.210279
51.491093,-0.216493
51.465123,-0.157788
51.482567,-0.172078
51.506465,-0.208486
51.469259,-0.141812
51.504038,-0.2174
51.534042,-0.086379
51.530515,-0.106408
51.525575,-0.179592
51.51362,-0.116764
51.522481,-0.154907
51.501432,-0.178656
51.490959,-0.153233
51.513684,-0.13558
51.513489,-0.191351
51.498744,-0.103132
51.514225,-0.08066
51.526443,-0.109256
51.515953,-0.169249
51.501026,-0.180246
51.49206,-0.132224
51.493204,-0.144132
51.500823,-0.08974
51.486343,-0.122492
51.535836,-0.156285
51.501444,-0.110699
51.506133,-0.114686
51.496712,-0.205284
51.520044,-0.092176
51.509301,-0.084985
51.503157,-0.191496
51.503493,-0.07962
51.518622,-0.176645
51.490083,-0.162418
51.495805,-0.127575
51.518675,-0.06111
51.514409,-0.118478
51.49914,-0.112031
51.527294,-0.174653
51.523673,-0.128377
51.492369,-0.147478
51.50923,-0.151296
51.518268,-0.171103
51.484839,-0.138089
51.498884,-0.165471
51.498157,-0.209494
51.488226,-0.135635
51.500296,-0.092762
51.493631,-0.190603
51.496127,-0.106
51.502279,-0.074189
51.493985,-0.136928
51.505014,-0.17306
51.514759,-0.148105
51.466907,-0.216573
51.502953,-0.158456
51.518162,-0.135025
51.509908,-0.187842
51.499075,-0.085666
51.509631,-0.119047
51.490867,-0.116911
51.519181,-0.140485
51.530889,-0.17677
51.517344,-0.138072
51.500889,-0.083159
51.525367,-0.153463
51.497998,-0.14296
51.496791,-0.093913
51.510048,-0.138846
51.527025,-0.088542
51.493573,-0.139956
51.497855,-0.081608
51.526293,-0.073955
51.523196,-0.083067
51.49652,-0.101384
51.509087,-0.129697
51.532661,-0.099981
51.53095,-0.085603
51.53114,-0.086016
51.535892,-0.160854
51.516417,-0.179135
51.520858,-0.089887
51.493343,-0.194757
51.508605,-0.193764
51.505044,-0.115851
51.511968,-0.120718
51.54119,-0.058826
51.476885,-0.215895
51.481021,-0.209973
51.471079,-0.207842
51.476259,-0.193254
51.473763,-0.19701
51.47518,-0.16716
51.460864,-0.187427
51.507481,-0.205535
51.46193,-0.180791
51.472918,-0.132102
51.477619,-0.149551
51.484386,-0.204815
51.46879,-0.15823
51.468819,-0.184318
51.459953,-0.190184
51.470732,-0.126994
51.479501,-0.14177
51.470538,-0.163041
51.489591,-0.209378
51.494347,-0.215804
51.486062,-0.214428
51.467064,-0.193502
51.45787,-0.174691
51.466633,-0.169821
51.48357,-0.202038
51.472865,-0.148059
51.498241,-0.117495
51.469161,-0.174485
51.519042,-0.204764
51.483732,-0.223852
51.501732,-0.100292
51.498865,-0.137424
51.500353,-0.217515
51.46904,-0.196274
51.481805,-0.180274
51.51687,-0.213872
51.480898,-0.183853
51.511486,-0.21819
51.470847,-0.170703
51.482678,-0.117661
51.482944,-0.219346
51.468418,-0.199135
51.49968,-0.221791
51.477292,-0.164786
51.511934,-0.103078
51.49087,-0.206029
51.51632,-0.202608
51.484984,-0.167919
51.51323,-0.211593
51.474376,-0.155442
51.461083,-0.191722
51.501594,-0.222293
51.494223,-0.236769
51.476149,-0.123258
51.467185,-0.152248
51.475089,-0.201968
51.46517,-0.180389
51.535467,-0.116191
51.463489,-0.182126
51.47787,-0.126874
51.468669,-0.146544
51.462312,-0.211468
51.474535,-0.17021
51.477684,-0.170329
51.473036,-0.214749
51.488108,-0.226606
51.465064,-0.16375
51.454752,-0.195197
51.46067,-0.198735
51.488144,-0.222456
51.460951,-0.200667
51.459225,-0.180884
51.470475,-0.15213
51.479463,-0.195777
51.542118,-0.028941
51.464786,-0.215618
51.460717,-0.216526
51.536384,-0.102757
51.487285,-0.217995
51.54094,-0.01051
